date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:07	194859/194859	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9eda7-2f92b%22	https://htmldemo.net/argima/argima/assets/css/bootstrap.min.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/bootstrap.min.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:07	13748/13748	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edb0-35b4%22	https://htmldemo.net/argima/argima/assets/css/simple-line-icons.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/simple-line-icons.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:07	45671/45671	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edac-b267%22	https://htmldemo.net/argima/argima/assets/css/lineIcons.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/lineIcons.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:08	31004/31004	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9eda9-791c%22	https://htmldemo.net/argima/argima/assets/css/font-awesome.min.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/font-awesome.min.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:08	100029/100029	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9eda7-186bd%22	https://htmldemo.net/argima/argima/assets/css/animate.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/animate.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:08	13689/13689	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edb5-3579%22	https://htmldemo.net/argima/argima/assets/css/swiper.min.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/swiper.min.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:08	2488/2488	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edaf-9b8%22	https://htmldemo.net/argima/argima/assets/css/range-slider.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/range-slider.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:08	13100/13100	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9eda9-332c%22	https://htmldemo.net/argima/argima/assets/css/fancybox.min.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/fancybox.min.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:09	3349/3349	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edb1-d15%22	https://htmldemo.net/argima/argima/assets/css/slicknav.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/slicknav.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:09	3358/3358	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edae-d1e%22	https://htmldemo.net/argima/argima/assets/css/owlcarousel.min.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/owlcarousel.min.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:09	1020/1020	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edae-3fc%22	https://htmldemo.net/argima/argima/assets/css/owltheme.min.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/owltheme.min.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:10	119861/119861	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edb3-1d435%22	https://htmldemo.net/argima/argima/assets/css/spacing.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/spacing.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:10	205899/205899	---MCZ	200	added ('OK')	text/css	etag:W/%2263d9edb5-3244b%22	https://htmldemo.net/argima/argima/assets/css/style.css	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/css/style.css	(from https://htmldemo.net/argima/argima/index.html)
15:32:10	36212/36212	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed87-8d74%22	https://htmldemo.net/argima/argima/my-account.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/my-account.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:10	47911/47911	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed7d-bb27%22	https://htmldemo.net/argima/argima/checkout.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/checkout.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:10	35784/35784	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed86-8bc8%22	https://htmldemo.net/argima/argima/login.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/login.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:11	738/738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:10%20GMT	https://htmldemo.net/argima/argima/assets/img/photos/language-01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/photos/language-01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:11	721/721	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:10%20GMT	https://htmldemo.net/argima/argima/assets/img/photos/language-02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/photos/language-02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:11	3937/3937	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202024%2008:32:11%20GMT	https://htmldemo.net/argima/argima/assets/img/logo.png	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/logo.png	(from https://htmldemo.net/argima/argima/index.html)
15:32:11	3191/3191	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202024%2008:32:11%20GMT	https://htmldemo.net/argima/argima/assets/img/logo-light.png	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/logo-light.png	(from https://htmldemo.net/argima/argima/index.html)
15:32:12	63764/63764	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed97-f914%22	https://htmldemo.net/argima/argima/shop.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/shop.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:12	129026/129026	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed90-1f802%22	https://htmldemo.net/argima/argima/shop-list-sidebar.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/shop-list-sidebar.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:12	40469/40469	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed7b-9e15%22	https://htmldemo.net/argima/argima/cart.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/cart.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:12	37419/37419	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9eda2-922b%22	https://htmldemo.net/argima/argima/wishlist.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/wishlist.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:13	45101/45101	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed7d-b02d%22	https://htmldemo.net/argima/argima/compare.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/compare.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:13	38793/38793	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed8a-9789%22	https://htmldemo.net/argima/argima/register.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/register.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:13	50533/50533	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed9a-c565%22	https://htmldemo.net/argima/argima/single-left-blog.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/single-left-blog.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:13	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Jul%202024%2008:32:13%20GMT	https://htmldemo.net/argima/argima/product-single.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/product-single.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:13	1712/1712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:13%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/cart-01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/cart-01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:14	2111/2111	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:13%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/cart-02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/cart-02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:14	56863/56863	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:13%20GMT	https://htmldemo.net/argima/argima/assets/img/slider/slider-01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/slider/slider-01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:14	103972/103972	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:14%20GMT	https://htmldemo.net/argima/argima/assets/img/slider/slider-02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/slider/slider-02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:15	162937/162937	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:14%20GMT	https://htmldemo.net/argima/argima/assets/img/slider/slider-03.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/slider/slider-03.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:15	9896/9896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:14%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:15	10599/10599	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:15%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/01-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/01-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:15	6619/6619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:15%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:16	7972/7972	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:15%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/02-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/02-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:16	6297/6297	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:15%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/03.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/03.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:16	6239/6239	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:16%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/03-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/03-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:16	14835/14835	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:16%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/04.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/04.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:17	9896/9896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:16%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/04-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/04-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:17	5619/5619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:16%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/05.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/05.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:17	5164/5164	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:17%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/05-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/05-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:17	6974/6974	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:17%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/06.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/06.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:17	9385/9385	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:17%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/07.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/07.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:18	9872/9872	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:17%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/07-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/07-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:18	5976/5976	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:17%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/08.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/08.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:18	6619/6619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:18%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/08-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/08-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:18	10025/10025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:18%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/09.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/09.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:19	5302/5302	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:18%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/10.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/10.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:19	5258/5258	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:18%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/10-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/10-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:19	4662/4662	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:19%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/11.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/11.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:19	4567/4567	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:19%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/11-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/11-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:20	10599/10599	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:19%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/12.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/12.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:20	7972/7972	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:19%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/12-h1.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/12-h1.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:20	113074/113074	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:20%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/banner/01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/banner/01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:20	10913/10913	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:20%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/category/01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/category/01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:21	9777/9777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:20%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/category/02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/category/02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:21	24409/24409	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:20%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/category/03.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/category/03.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:21	9040/9040	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:21%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/category/04.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/category/04.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:21	7808/7808	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202024%2008:32:21%20GMT	https://htmldemo.net/argima/argima/assets/img/testimonial/01.png	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/testimonial/01.png	(from https://htmldemo.net/argima/argima/index.html)
15:32:22	8976/8976	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202024%2008:32:21%20GMT	https://htmldemo.net/argima/argima/assets/img/testimonial/02.png	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/testimonial/02.png	(from https://htmldemo.net/argima/argima/index.html)
15:32:22	27116/27116	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:21%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/banner/02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/banner/02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:22	44153/44153	---MCZ	200	added ('OK')	text/html	etag:W/%2263d9ed7a-ac79%22	https://htmldemo.net/argima/argima/blog.html	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/blog.html	(from https://htmldemo.net/argima/argima/index.html)
15:32:22	36019/36019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:22%20GMT	https://htmldemo.net/argima/argima/assets/img/blog/01.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/blog/01.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:23	36125/36125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:22%20GMT	https://htmldemo.net/argima/argima/assets/img/blog/02.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/blog/02.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:23	43431/43431	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:22%20GMT	https://htmldemo.net/argima/argima/assets/img/blog/03.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/blog/03.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:23	24736/24736	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:23%20GMT	https://htmldemo.net/argima/argima/assets/img/blog/04.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/blog/04.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:23	802/802	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jul%202024%2008:32:23%20GMT	https://htmldemo.net/argima/argima/assets/img/photos/payment.png	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/photos/payment.png	(from https://htmldemo.net/argima/argima/index.html)
15:32:24	20448/20448	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:23%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/product-single/05.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/product-single/05.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:24	19374/19374	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:23%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/product-single/06.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/product-single/06.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:24	5619/5619	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:24%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/product-single/nav-05.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/product-single/nav-05.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:24	5164/5164	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202024%2008:32:24%20GMT	https://htmldemo.net/argima/argima/assets/img/shop/product-single/nav-06.jpg	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/img/shop/product-single/nav-06.jpg	(from https://htmldemo.net/argima/argima/index.html)
15:32:24	16977/16977	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263d9ede8-4251%22	https://htmldemo.net/argima/argima/assets/js/modernizr.js	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/js/modernizr.js	(from https://htmldemo.net/argima/argima/index.html)
15:32:25	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263d9ede4-15d9d%22	https://htmldemo.net/argima/argima/assets/js/jquery-main.js	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/js/jquery-main.js	(from https://htmldemo.net/argima/argima/index.html)
15:32:25	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263d9ede6-2bd8%22	https://htmldemo.net/argima/argima/assets/js/jquery-migrate.js	D:/Hoc_Phan_MongoDB/DoAnMon/Source/Cua_Hang_My_Pham_Online/htmldemo.net/argima/argima/assets/js/jquery-migrate.js	(from https://htmldemo.net/argima/argima/index.html)
